season,episode,title,scene,speaker,line,
3,4,Grief Counseling,1380,Dwight,"When I die, I wanna be frozen. And if they have to freeze me in pieces, so be it. I will wake up stronger than ever because I will have used that time to figure out exactly why I died and what moves I could have used to defend myself better now that I know what hold he had me in.",
3,4,Grief Counseling,1381,Michael,"I don't understand. We have a day honoring Martin Luther King, but he didn't even work here.",
3,4,Grief Counseling,1381,Jan," I understand how you feel, Michael. I really do. So, would it be helpful to give everyone the day off?",
3,4,Grief Counseling,1381,Michael,"You really don't get it, do you? You don't understand these people. That is the last thing that they would want is a day off.",
3,4,Grief Counseling,1381,Jan,"Well, what would you suggest?",
3,4,Grief Counseling,1381,Michael, A statue.,
3,4,Grief Counseling,1381,Jan,Of Ed?,
3,4,Grief Counseling,1381,Michael,Yeah.,
3,4,Grief Counseling,1381,Jan, I'm not sure that's realistic.,
3,4,Grief Counseling,1381,Michael,"Well, I think it would be very realistic, it would look just like him.",
3,4,Grief Counseling,1381,Jan,"No, that's not---",
3,4,Grief Counseling,1381,Michael,"We could have his eyes light up, we could have his arms move...",
3,4,Grief Counseling,1381,Dwight,"That is not a statue, that is a robot.",
3,4,Grief Counseling,1381,Michael,I think that is a great way to honor Ed.,
3,4,Grief Counseling,1381,Dwight,And how big do you want this robot?,
3,4,Grief Counseling,1381,Michael,Life-size.,
3,4,Grief Counseling,1381,Dwight,"Mm, no. Better make it two-thirds. Easier to stop if it turns on us.",
3,4,Grief Counseling,1381,Jan,What the hell are you two talking about?,
3,4,Grief Counseling,1381,Michael,"Well, we are talking about how to properly honor a man who gave his life as regional manager of this company, Jan.",
3,4,Grief Counseling,1381,Jan,"You know what, Michael? I've really tried with you today...",
3,4,Grief Counseling,1381,Michael,Mm hm.,
3,4,Grief Counseling,1381,Jan,...and I have to get back to work.,
3,4,Grief Counseling,1381,Michael,Oh do you? You know who wished they could get back to work is Ed Truck.,
3,4,Grief Counseling,1381,Jan,So call me when you feel like having a real conversation.,
3,4,Grief Counseling,1381,Michael,But Ed truck can't because he is---,
3,4,Grief Counseling,1381,Jan,Goodbye. ,
3,4,Grief Counseling,1381,Michael,DEAD.,
3,4,Grief Counseling,1381,Dwight,Look  I gave him a six foot extension cord so he can't chase us.,
3,4,Grief Counseling,1381,Michael,That's perfect.,
3,4,Grief Counseling,1382,Jim,"Okay, that is a ""no"" on the on the West Side Market.",
3,4,Grief Counseling,1382,Karen,"Okay, great. I think that's enough. Can I get back to work now?",
3,4,Grief Counseling,1382,Jim,Wow. Never pegged you for a quitter.,
3,4,Grief Counseling,1382,Karen,I am NOT a quitter. I will do this all day if you want.,
3,4,Grief Counseling,1382,Jim,Really?,
3,4,Grief Counseling,1382,Karen,"Yeah, all day.",
3,4,Grief Counseling,1382,Andy,Hey. What are we doing? What's the game? I want in.,
3,4,Grief Counseling,1382,Jim,"Oh, there's no game. We're just trying to get these chips for Karen.",
3,4,Grief Counseling,1382,Andy,Did you check the vending machine?,
3,4,Grief Counseling,1382,Karen,"Oh, the vending machines! How did we miss that?",
3,4,Grief Counseling,1382,Jim,I have no idea. We went right for the copier.,
3,4,Grief Counseling,1382,Karen,Mm.,
3,4,Grief Counseling,1382,Jim,And then we checked the fax machine.,
3,4,Grief Counseling,1382,Karen,"Yeah, nothing there.",
3,4,Grief Counseling,1382,Andy,Did you check your... butt?,
3,4,Grief Counseling,1383,Michael,"Oohh... can you imagine how much blood there was? If it happened right here, it would reach all the way to reception. Probably get on Pam.",
3,4,Grief Counseling,1383,Phyllis,Okay that's enough.,
3,4,Grief Counseling,1383,Michael,What?,
3,4,Grief Counseling,1383,Stanley,We do not wanna hear about this.,
3,4,Grief Counseling,1383,Michael,"Well, you know what? I didn't wanna hear about it either, Stanley, but I did and now I can't stop picturing it. He leaves work, he's on his way home... wham! His cappa is detated from his head!",
3,4,Grief Counseling,1383,Stanley,You have just spit on my face.,
3,4,Grief Counseling,1383,Michael,"Well, you know what? There's something wrong with you. There is something wrong with everybody in here. Because we have lost a member of our family and you don't wanna talk about it, you don't wanna think about it, you just wanna get back to work!",
3,4,Grief Counseling,1384,Michael,"There are five stages to grief, which are  denial, anger, bargaining, depression, and acceptance. And right now, out there, they're all denying the fact that they're sad. And that's hard. And it's making them all angry. And it is my job to try to get them all the way through to acceptance. And if not acceptance, then just depression. If I can get them depressed, then I'll have done my job.",
3,4,Grief Counseling,1385,Michael,"I am going to throw you this ball. When you catch the ball, I want you to say the name of a person very important to you, somebody really special who died, and then I want you to say how they died, and you may cry if you like, that is encouraged. Let me just start. Let me show you how this works. I catch the ball. I lost Ed Truck. And... it feels like somebody took my heart and dropped it into a bucket of boiling tears... and at the same time, somebody else is hitting my soul in the crotch with a frozen sledgehammer... and then a third guy walks in and starts punching me in the grief bone... and I'm crying, and nobody can hear me, because I am terribly, terribly... terribly alone.",
3,4,Grief Counseling,1385,Roy,"Excuse me, I'm sorry to interrupt, uh, I need to see Pam. There seems to be, like, something wrong with the radiator in her car.",
3,4,Grief Counseling,1385,Michael,"Okay, fine. Hurry back.",
3,4,Grief Counseling,1385,Roy," There's nothing wrong with your car. I just thought you might like a break from the ""grief counseling"" session.",
3,4,Grief Counseling,1385,Pam,Oh. I would like a break.,
3,4,Grief Counseling,1386,Roy,How are you likin' the new car?,
3,4,Grief Counseling,1386,Pam,Great.,
3,4,Grief Counseling,1386,Roy,Yeah? Sure is small. Got airbags?,
3,4,Grief Counseling,1386,Pam,"I think so. I don't know, I was mainly focused on the cup holders.",
3,4,Grief Counseling,1386,Roy," Well, you're not still driving so fast, are you? Yeah.",
3,4,Grief Counseling,1387,Jim," Hi, yeah. This is Mike from the West Side Market. Well, we get a shipment of Herr's salt and vinegar chips, and we ordered that about three weeks ago and haven't ... . yeah. You have 'em in the warehouse. Great. What is my store number... six. Wait, no. I'll call you back.  Shut up .",
3,4,Grief Counseling,1387,Karen, Six?,
3,4,Grief Counseling,1388,Michael," Okay, we can start. Um...",
3,4,Grief Counseling,1388,Pam,You waited for me?,
3,4,Grief Counseling,1388,Michael,"Yeah. Pam, you're a member of this family. So we will wait for our family members. Phyllis, you wanna give it a shot?",
3,4,Grief Counseling,1388,Dwight," I got it. When my mother was pregnant with me, they did an ultrasound and found she was having twins. When they did another ultrasound a few weeks later, they discovered, that I had resorbed the other fetus. Do I regret this? No. I believe his tissue has made me stronger. I now have the strength of a grown man and a little baby.",
3,4,Grief Counseling,1388,Michael,"Okay, why don't you throw the ball to somebody else.",
3,4,Grief Counseling,1388,Stanley, Nope.,
3,4,Grief Counseling,1388,Michael," Oh, yes Stanley. Come on. Your turn, you have to go.",
3,4,Grief Counseling,1388,Stanley,I will NOT. ,
3,4,Grief Counseling,1388,Michael,Okay... I'm going to toss the ball to Pam.,
3,4,Grief Counseling,1388,Pam,"Let's see. I had an aunt that I was really close to. She was this amazing female boxer. Um, anyway, she was injured in a fight, and she was paralyzed. So, you can imagine how upset I was when I found out that she asked her manager to remove her breathing tube so she could die.",
3,4,Grief Counseling,1388,Michael,"Wow. If you wanna cry, that's okay.",
3,4,Grief Counseling,1388,Ryan," Thanks. Um, a few years ago, my family was on a safari in Africa and, um, my cousin, Mufasa was um, he was trampled to death by a pack of wildebeests and, um, we all... took it really hard. All of us kind of in the audience of what happened.",
3,4,Grief Counseling,1388,Michael,Do you want to talk about it anymore?,
3,4,Grief Counseling,1388,Ryan,"Oh, it would probably take me like an hour and a half to tell that whole story.",
3,4,Grief Counseling,1388,Kevin,"Me, me, me, me, me me.  Yes. Okay, um. I was trying to throw this party once. And everyone was over for the weekend. And then my uncle Bernie died, and so me and my best friend, we had to pretend like he was alive, so...",
3,4,Grief Counseling,1388,Michael,Wait a second. That's Weekend at Bernie's.  Do you think that this is a game?,
3,4,Grief Counseling,1388,Phyllis,"Well, there is a ball.",
3,4,Grief Counseling,1388,Michael,"All right, we're starting over.",
3,4,Grief Counseling,1388,Stanley,"No, I'm done.",
3,4,Grief Counseling,1388,Michael,You are not leaving. No! We are not done.,
3,4,Grief Counseling,1388,Angela,We really have a lot of work to do right now.,
3,4,Grief Counseling,1388,Michael,"Yeah. Well, you know what? The guy who had my job has died. And nobody cares! And he sat at my desk. ",
3,4,Grief Counseling,1388,Toby,"Michael, look. I know this is hard for you, but death's just a part of life. I mean, just this morning I saw a little bird fly into the glass doors downstairs and die. And I had to keep going.",
3,4,Grief Counseling,1388,Michael,How do you know?,
3,4,Grief Counseling,1388,Toby,What?,
3,4,Grief Counseling,1388,Michael,That that bird was dead? Did you check its breathing?,
3,4,Grief Counseling,1388,Toby,It was obvious...,
3,4,Grief Counseling,1388,Michael,"Was its heart beating, Toby? Did you check it? No, of course you didn't. You're not a veterinarian. You don't know ANYTHING! ",
3,4,Grief Counseling,1388,Dwight,Michael!  Michael. Michael ...,
3,4,Grief Counseling,1388,Michael," Oh, God!",
3,4,Grief Counseling,1388,Dwight, Oh...,
3,4,Grief Counseling,1388,Michael,"Oh my God! Oh my God, come on ...",
3,4,Grief Counseling,1388,Dwight,Poor little fella.,
3,4,Grief Counseling,1388,Michael,Oh shhhh--oot!,
3,4,Grief Counseling,1388,Dwight,He is a goner.,
3,4,Grief Counseling,1388,Michael,"No, he's not.",
3,4,Grief Counseling,1388,Dwight,Yeah.,
3,4,Grief Counseling,1388,Michael,"No, he's not. ",
3,4,Grief Counseling,1388,Dwight,"Michael, get him away from your head! He is covered in germs and bacteria!",
3,4,Grief Counseling,1388,Michael,"Well, you can't get diseases from a bird!",
3,4,Grief Counseling,1389,Angela,A dead bird should not be in the kitchen!,
3,4,Grief Counseling,1389,Michael,We don't know if it's dead.,
3,4,Grief Counseling,1389,Dwight,You want me to flush him?,
3,4,Grief Counseling,1390,Michael,Attention everybody. This will only take a second of your time. Today at 4 p.m. we will be meeting in the parking lot to have a funeral service for this bird.,
3,4,Grief Counseling,1390,Meredith,I have a lot of work to do.,
3,4,Grief Counseling,1390,Michael,"Well, I'm sorry to inconvenience you, Meredith. But that is what you do when things die. You honor them. Toby killed this bird. And now we are going to honor it.",
3,4,Grief Counseling,1390,Angela,But...,
3,4,Grief Counseling,1390,Michael,"No, no, no! That's enough! You know what? This bird is dead. He died alone. The least you can do is be there for him now.  Find a box for him.",
3,4,Grief Counseling,1391,Karen,I'm calling a supermarket in Montreal.,
3,4,Grief Counseling,1391,Jim,Nice!,
3,4,Grief Counseling,1391,Karen, Bonjour. Je cherche des tchips de la marque Herr's. Non? Ah... merci quand meme. Au revoir.,
3,4,Grief Counseling,1391,Jim,Sounded good.,
3,4,Grief Counseling,1391,Karen,Thanks.,
3,4,Grief Counseling,1392,Michael,"It's okay. It's okay.  Shh... yes, I know, I know. It's been a tough day, but it's good to let it show.",
3,4,Grief Counseling,1392,Kelly,"I mean, how many times to I have to confirm with Ryan  for him to know that we have a date tonight?",
3,4,Grief Counseling,1393,Dwight, Argh... gah!,
3,4,Grief Counseling,1393,Michael,What are... What are you doing?,
3,4,Grief Counseling,1393,Dwight,"What? No, this is about the right size.",
3,4,Grief Counseling,1393,Michael,"No, God, no it's not! What is the matter with you? Is that the beak!?",
3,4,Grief Counseling,1394,Dwight,"I'm sorry, I grew up on a farm. We slaughtered a pig whenever we wanted bacon. My grandfather was reburied in an old oil drum.  It would have fit if he had given me another minute.",
3,4,Grief Counseling,1395,Dwight,I need a box. I need a box. A small box... not too confining.,
3,4,Grief Counseling,1395,Pam,Is it for the bird?,
3,4,Grief Counseling,1395,Dwight,Yeah.,
3,4,Grief Counseling,1395,Pam,I have it covered. ,
3,4,Grief Counseling,1395,Dwight,"Oh, thank you.",
3,4,Grief Counseling,1395,Pam,If you wanna do something for the funeral...,
3,4,Grief Counseling,1395,Dwight,"Yes, please.",
3,4,Grief Counseling,1395,Pam,Maybe you could play a song on your recorder.,
3,4,Grief Counseling,1395,Dwight,Excellent.,
3,4,Grief Counseling,1395,Pam,Do you have it with you?,
3,4,Grief Counseling,1395,Dwight,Always. ,
3,4,Grief Counseling,1396,Pam,Did I wake up this morning thinking I'd be throwing together a bird funeral? You never can tell what your day here is gonna turn into.,
3,4,Grief Counseling,1397,Karen, Where'd you find them?,
3,4,Grief Counseling,1397,Jim,Where'd I find what?,
3,4,Grief Counseling,1398,Jim,"I called the manufacturer, who referred me to distributor, who referred me to the vending machine company, who told me that they sell them in the machines in the building next door.",
3,4,Grief Counseling,1399,Michael,Glad you could all make it.,
3,4,Grief Counseling,1399,Kelly,You told us we had to.,
3,4,Grief Counseling,1399,Michael,"Dwight, do you have the box?",
3,4,Grief Counseling,1399,Pam,"Actually, I have it.",
3,4,Grief Counseling,1399,Michael,You made this? Wow.  That's... that's very nice.,
3,4,Grief Counseling,1400,Pam,I'd also like to say a few words if that's okay.,
3,4,Grief Counseling,1400,Michael,Yes.,
3,4,Grief Counseling,1400,Pam,"What do we know about this bird? You might think, ""Not much. It's just a bird."" But we do know some things. We know it was a local bird. Maybe it's that same bird that surprised Oscar that one morning with a special present from above.",
3,4,Grief Counseling,1400,Kevin,"Oh, I remember that. That was SO funny.",
3,4,Grief Counseling,1400,Pam,"And we know how he died. Flying into the glass doors. But you know what? I don't think he was being stupid. I think he just really, really wanted to come inside our building to spread his cheer and lift our spirits with a song.",
3,4,Grief Counseling,1400,Dwight,He's not a songbird.,
3,4,Grief Counseling,1400,Michael,Shhh.,
3,4,Grief Counseling,1400,Pam,"An impression, then. Lastly, we can't help but notice that he was by himself when he died, but of course, we all know that doesn't mean he was alone. Because I'm sure that there were lots of other birds out there who cared for him very much. He will not be forgotten.",
3,4,Grief Counseling,1400,Angela, Amen.,
3,4,Grief Counseling,1400,Pam, Just smile for me and let the day begin. You are the sunshine that lights my heart within... on the wings of love ...,
3,4,Grief Counseling,1401,Michael,"Society teaches us that having feelings and crying is bad and wrong. Well, that's baloney, because grief isn't wrong. There is such a thing as good grief. Just ask Charlie Brown.",
3,4,Grief Counseling,1402,Dwight,Let's get back to work.,
3,5,Initiation,1403,Dwight,Brain teaser. I have two coins totaling 15 cents and one of them is not a nickel. What are they?,
3,5,Initiation,1403,Ryan,A dime and a nickel.,
3,5,Initiation,1403,Dwight,"No, I said one of them is not a nickel.",
3,5,Initiation,1403,Ryan,But the other one is. I've heard that before.,
3,5,Initiation,1403,Dwight,"Ok. A man and his son get into a car accident. They are rushed to the hospital. The doctor says, there is no way I can operate on this boy, ...",
3,5,Initiation,1403,Ryan,Because he's my son. The doctor is the boy's mother.,
3,5,Initiation,1403,Dwight,A man is found hanging from the ceiling...,
3,5,Initiation,1403,Ryan,"He stepped on a block of ice, hung himself, and the ice melted.",
3,5,Initiation,1403,Dwight,A hunter.,
3,5,Initiation,1403,Ryan,It's a polar bear because you're at the North Pole.,
3,5,Initiation,1403,Dwight,Damn it!,
3,5,Initiation,1404,Jan,Tell me what you did yesterday.,
3,5,Initiation,1404,Michael,Uhhh... nothing.,
3,5,Initiation,1404,Jan,Nothing?,
3,5,Initiation,1404,Michael,"Yeah, nothing. How was your day?",
3,5,Initiation,1404,Jan,I don't care how your day was Michael.,
3,5,Initiation,1404,Michael,"Wow. Well. Ok. I don't care how your day was either, Jan. I was just asking you because you asked me. Why do you set me up like that?",
3,5,Initiation,1404,Jan,Tell me what you did yesterday.,
3,5,Initiation,1404,Michael,I worked. And then I went home to my condo. And Carol came over. And then we had s*x. Is that what you want to hear?,
3,5,Initiation,1405,Michael,"Never ever, ever sleep with your boss. I am so lucky that Jan and I only got to second base.",
3,5,Initiation,1406,Jan,"Hi, Pam.",
3,5,Initiation,1406,Pam,Hi.,
3,5,Initiation,1406,Jan,"I'm great. So, Pam I would like you to keep a log of everything Michael does hour by hour so we can analyze it at corporate. Ok?",
3,5,Initiation,1406,Pam,"Oh, I don't know if I'm...",
3,5,Initiation,1406,Jan,Thanks Pam.,
3,5,Initiation,1407,Pam,"It's weird. Jan use to treat Michael like he was a ten year old, but lately it's like he's five.",
3,5,Initiation,1408,Dwight,So you excited?,
3,5,Initiation,1408,Ryan,Yeah.,
3,5,Initiation,1408,Dwight,Very excited?,
3,5,Initiation,1408,Ryan,Yes. I'm very excited.,
3,5,Initiation,1408,Dwight,Extremely excited? ... Just very? That's cool.,
3,5,Initiation,1409,Ryan,"I have spent a year here. I have to commit or get out. Dwight's the top salesman in the company and he's taking me on my first sales call today. And, um, I'm excited.",
3,5,Initiation,1410,Dwight,"I am very excited. Ryan hasn't made a sale yet, but more importantly, he hasn't made an ally yet. Is he going to be a slacker-loser-wise-ass like Jim was? Or is he going to join the Dwight Army of Champions?",
3,5,Initiation,1411,Ryan,"So what if they're not talking much, then does it makes sense to kind of lead the conversation? You know, just 'till it gets to a point where they are asking questions?  So where's the sales office?",
3,5,Initiation,1411,Dwight,"When you are ready to see the sales office, the sales office will present itself to you. Your journey begins now.",
3,5,Initiation,1412,Karen, Hey.,
3,5,Initiation,1412,Jim,What?,
3,5,Initiation,1412,Karen,My chair is squeaking.,
3,5,Initiation,1412,Jim,Is it?,
3,5,Initiation,1412,Karen,You took my chair.,
3,5,Initiation,1412,Jim,"No, I didn't. I took back my chair that you took from me, but I didn't take your chair.",
3,5,Initiation,1412,Karen,"When you get up, I'm just going to take it back anyway, so...",
3,5,Initiation,1412,Jim,So I guess I can't get up.,
3,5,Initiation,1413,Michael,"Hey Koselli, the Kos. Cosby. Hey hey hey. I love Jello Pudding Pops. My son, Theo, loves Jello Pudding Pops too.",
3,5,Initiation,1414,Dwight,"Do you know where we are, temp?",
3,5,Initiation,1414,Ryan,I know where we're not.,
3,5,Initiation,1414,Dwight,"I hold in my hand, a beet seed. Take it.  AH!  When... Damn it.",
3,5,Initiation,1415,Andy,"Hey, Big Tuna, can I talk to you for a second.",
3,5,Initiation,1415,Jim,Sure.,
3,5,Initiation,1415,Andy,Can you stand up? And talk to me over there?,
3,5,Initiation,1415,Karen,That's it? That's what you came up with?,
3,5,Initiation,1415,Andy,I'm acting my heart out here.,
3,5,Initiation,1415,Karen,Really?,
3,5,Initiation,1415,Andy,"Yeah, really. You asked for my help, so I helped.",
3,5,Initiation,1416,Announcer,"Attention Scranton Business Park, there will be complimentary pretzels in the lobby from now until 4 o'clock as a thank you to our loyal tenants.",
3,5,Initiation,1417,Pam,Once a year they bring in a little cart and they give away free pretzels. It's really not a big deal. To some people it is.,
3,5,Initiation,1418,Michael,"Productivity is important but how can I be productive if I have this one little thing in my brain? That I cannot get out. And that one little thing is a soft pretzel. So I'm just going to have my soft pretzel, then I'll get to work, and I'll be super productive. Look out for me.",
3,5,Initiation,1419,Michael," Oh, shhh... Come on.",
3,5,Initiation,1420,Dwight,"And just as you have planted your seed in the ground, I'm going to plant my seed in you.",
3,5,Initiation,1420,Ryan,I don't think you know what you're saying.,
3,5,Initiation,1420,Dwight,"Smells pretty bad, doesn't it?",
3,5,Initiation,1420,Ryan,Uh huh.,
3,5,Initiation,1420,Dwight,It's called bull crap and a client can smell it from a mile away.,
3,5,Initiation,1420,Ryan,Gotcha.,
3,5,Initiation,1420,Dwight,"Oh hey, I forgot something in my car. I'll be right back.",
3,5,Initiation,1420,Ryan,Ok.  Of course.,
3,5,Initiation,1421,Stanley,"I wake up every morning in a bed that's too small, drive my daughter to a school that's too expensive, and then I go to work to a job for which I get paid too little, but on Pretzel Day? Well, I like pretzel day.",
3,5,Initiation,1422,Kelly,Because they acted all tough and everything...,
3,5,Initiation,1422,Michael,Uh huh.,
3,5,Initiation,1422,Kelly,"But what they were rapping about was cupcakes and the Chronicles of Narnia. God. Who invented cupcakes, right? I want to...",
3,5,Initiation,1422,Michael," Hey, hey, hey! Phyllis, what are you doing?",
3,5,Initiation,1422,Phyllis,I'm just saying hi to Bob.,
3,5,Initiation,1422,Michael,"No, I think you're cutting in line.",
3,5,Initiation,1422,Bob,"Well settle down, Scott.",
3,5,Initiation,1422,Michael,"No, I'm not going to settle down.",
3,5,Initiation,1422,Stanley,No way.,
3,5,Initiation,1422,Michael,Get in the back please.,
3,5,Initiation,1422,Stanley,Boooooo. Booooo. Back of the line.,
3,5,Initiation,1422,Michael,Boooooo. Thank you. . That's right.,
3,5,Initiation,1422,Bob,What a pair of Mary's.,
3,5,Initiation,1422,Stanley,This is Pretzel Day.,
3,5,Initiation,1423,Ryan,"Hey Dwight, you're a great salesman. Can you teach me? Sure, Ryan. I'll make you the ole commodor. I'll abandon you in a beet field. Huh. That sounds great, Dwight, I'll really appreciate that. Thank you so much for your mentorship.",
3,5,Initiation,1423,Dwight,Congratulations resourceful salesman. You have passed the second challenge. Welcome to Schrute Farm.,
3,5,Initiation,1424,Jim," Love me, love me, say that you love me, fool me, fool me,",
3,5,Initiation,1424,Karen,stop.,
3,5,Initiation,1424,Jim,"Go on and fool me. Love me, love me, say that you love me",
3,5,Initiation,1424,Karen,"This is not fair, this is going to be in my head all day. Please.",
3,5,Initiation,1424,Jim,"fool me, fool me, go on and fool me. Love me,",
3,5,Initiation,1424,Karen,This is not a proportionate response.,
3,5,Initiation,1424,Jim,"Love me, say that you love me. Fool me, fool me, go on and fool me.",
3,5,Initiation,1425,Andy,I don't care 'bout anything but you... what ever happened to those guys?,
3,5,Initiation,1426,Pam,Michael.,
3,5,Initiation,1426,Michael,"No cuts. Oh, Pam. Just the woman I'd like to see. You read my mind.",
3,5,Initiation,1426,Pam,Great! I thought you could use this time to authorize some checks.,
3,5,Initiation,1426,Michael,I thought that maybe you could wait in line for me while I go to the bathroom. You're an angel.,
3,5,Initiation,1426,Pam,"Hey, why don't you just go up to your office, get some work done, and I'll just bring you a pretzel.",
3,5,Initiation,1426,Michael,"Because I like them a certain way, and if it gets screwed up, then whole thing is blown.",
3,5,Initiation,1426,Pam,"You know, I just think it's really important that you be productive today.",
3,5,Initiation,1426,Michael,"Pam, productivity starts with patience and determination. I'll be back.",
3,5,Initiation,1427,Dwight,It is time for your next test. You have planted the beet seed. You have walked the long lonely walk of loneliness.,
3,5,Initiation,1427,Ryan,"Look man, I was in a frat in college. So I know what you're doing. I get it.",
3,5,Initiation,1427,Dwight,You know what your problem is? You know why you haven't made any sales? Cause you think you know everything. You have to trust that maybe there are other people that can teach you things. Are you ready to learn? Are you ready for the final test?,
3,5,Initiation,1427,Ryan,Yeah.,
3,5,Initiation,1427,Dwight,Come on!,
3,5,Initiation,1428,Stanley,Thank you! ,
3,5,Initiation,1428,Michael,Hi. Please tell me that you have a sweet pretzel left.,
3,5,Initiation,1428,Pretzel guy,We do.,
3,5,Initiation,1428,Michael,Thank God.,
3,5,Initiation,1428,Pretzel guy,"And we have 18 different toppings. We have sweet glaze, cinnamon sugar, chocolate, white chocolate, fudge, M&M's, caramel dip, mint chip, chocolate chip, marshmallow, nuts, toffee nuts, coconuts, peanut butter drizzle, Oreos, sprinkles, cotton candy bits, and powdered sugar.",
3,5,Initiation,1428,Michael,"Is there anyway that you could do all, all of them?",
3,5,Initiation,1428,Pretzel guy,The Works. You got it.,
3,5,Initiation,1428,Michael,All right! Thank you!,
3,5,Initiation,1429,Dwight,Please be seated. ,
3,5,Initiation,1429,Ryan,Who was that?,
3,5,Initiation,1429,Dwight,Pay no attention to the spirits that haunt this hallowed ground.,
3,5,Initiation,1429,Ryan,Is that your Cousin Mose?,
3,5,Initiation,1429,Dwight,Yes.,
3,5,Initiation,1430,Dwight,"Mose is my cousin and he lives here. He will always be my best friend. Unless things go well with Ryan today in which case, I won't hang out with Mose so much anymore.",
3,5,Initiation,1431,Dwight,What is the greatest danger facing Dunder Mifflin?,
3,5,Initiation,1431,Ryan,Outsourcing and consolidation of competition.,
3,5,Initiation,1431,Dwight,Wrong. Flash floods. What is the true cause of Robert Mifflin's suicide?,
3,5,Initiation,1431,Ryan,Depression?,
3,5,Initiation,1431,Dwight,Wrong. He hated himself. What is the DHARMA initiative?,
3,5,Initiation,1432,Kelly,I can't believe that Ryan is not back yet. Where could they be?,
3,5,Initiation,1432,Angela,Sales take a long time.,
3,5,Initiation,1432,Kelly,"Oh my God, I'm so worried.",
3,5,Initiation,1432,Angela,I'm sure Dwight will protect him.,
3,5,Initiation,1432,Kelly,I don't know. Dwight's so weird.,
3,5,Initiation,1432,Angela,"He's not weird, he's just individualistic.",
3,5,Initiation,1432,Kelly,"No, he's a freak.",
3,5,Initiation,1432,Angela,You're a freak!,
3,5,Initiation,1433,Dwight,"Final question, young Ryan Howard. What is Michael Scott's greatest fear?",
3,5,Initiation,1433,Ryan,"Um, loneliness. Maybe women.",
3,5,Initiation,1433,Dwight,"Wrong. He's not afraid of anything. Also, I would have accepted snakes. Fear is what it's all about. You cannot sell while undergoing fear. You need to vanquish fear! One must wrestle fear to the ground. You will now wrestle my cousin Mose.",
3,5,Initiation,1433,Ryan,No. Ok. All right. All right. It's over. This is over. OK.,
3,5,Initiation,1433,Dwight,Wrestle him to the ground.,
3,5,Initiation,1433,Ryan,"No, you're a freak. I'm not doing this anymore. This is over. Goodbye.",
3,5,Initiation,1433,Dwight,Ryan. Don't. Ryan! You don't have to wrestle him. Just get in the coffin. Ryan?,
3,5,Initiation,1433,Cousin Mose,"Bye, Ryan. He seemed nice.",
3,5,Initiation,1433,Dwight,Where are all the animals?,
3,5,Initiation,1434,Dwight,"Ryan, come on. I am sorry. I am sorry. Mose is sorry too. Look, he sent over a basket with eggs and some fat back bacon. And look, something he whittled.",
3,5,Initiation,1435,Dwight,"You still mad? It's just Jim and I didn't get along, and I didn't want it to be that way again. You know, I wanted us to be a team. An unstoppable team that competed against other teams.",
3,5,Initiation,1435,Ryan,"Look, that, that's not what I wanted, ok. I just wanted to go on a sales call.",
3,5,Initiation,1435,Dwight,Screwgun. The sales call!,
3,5,Initiation,1436,Kevin, Hey! Hey!,
3,5,Initiation,1436,Michael,"Mr. Kosseli. Hey hey hey, the Cos. What's going on? Do we have a deal? Deal or no deal? Let's make a deal. So what is the deal?",
3,5,Initiation,1437,Dwight,"Establish time frames. Keep the phrase ""real dollars"" in their head. And always keep the power in the conversation. That's why you're losing them on the cold calls. Cause you say the word please too much.",
3,5,Initiation,1437,Ryan,"Wait, can you go back?",
3,5,Initiation,1437,Dwight,"Michael always said, K.I.S.S. Keep it simple, stupid. Great advice, hurts my feelings every time.",
3,5,Initiation,1438,Ryan,"Ok, I'm going to establish time frames.",
3,5,Initiation,1438,Dwight,Good.,
3,5,Initiation,1438,Ryan,"I'm going to put everything in terms of ""real dollars"".",
3,5,Initiation,1438,Dwight,Right.,
3,5,Initiation,1438,Ryan,I'm going to ask a lot of questions that all have sort of positive answers.,
3,5,Initiation,1438,Dwight,Uh huh.,
3,5,Initiation,1438,Ryan,"Saying, that would be better, or we would like that. That sort of thing.",
3,5,Initiation,1438,Dwight,Exactly. Yes.,
3,5,Initiation,1438,Ryan,"I'm going to try to be confident, but not cocky.",
3,5,Initiation,1439,Michael,"Oh! Hey! Everyone, I am officially streamlining the efficiency of this corporation. Second...",
3,5,Initiation,1439,Toby,Second?,
3,5,Initiation,1439,Michael,"Yes, second, Toby. Second, I am insisting on increased accountability from every single one of you.",
3,5,Initiation,1439,Kevin,"Account...? Michael, what is going on?",
3,5,Initiation,1439,Michael,And I will be taking questions.,
3,5,Initiation,1439,Pam,"Did you have a lot of sugar today, Michael?",
3,5,Initiation,1439,Phyllis,What's on your suit?,
3,5,Initiation,1439,Michael,"Carmel Dip. But, one question at a time please. Phyllis, Stanley. I want you to switch desks, I'm going to reorganize and restructure the physical layout of the office to maximize everything! I think we're getting a lot done, don't you? On paper at least. And we are, after all, a paper company. Are we not, are we not, are we not? Are you with me, are you with me? Thank you very much!",
3,5,Initiation,1440,Ryan,They really didn't like me.,
3,5,Initiation,1440,Dwight,They did not. They didn't have to say it to your face.,
3,5,Initiation,1440,Ryan,I don't get it. I don't get what I did wrong.,
