season,episode,name,lines,,,,
9,16,Clark,9,,,,
9,16,Shirley,16,,,,
9,16,Oscar,8,,,,
9,16,Creed,4,,,,
9,16,Meredith,7,,,,
9,16,Darryl,5,,,,
9,16,Kevin,5,,,,
9,16,Jim,28,,,,
9,16,Isaac,3,,,,
9,16,Athlead Coworker,1,,,,
9,16,Toby,15,,,,
9,16,Mark,21,,,,
9,16,Nellie,8,,,,
9,16,Roger,1,,,,
9,16,Alice,19,,,,
9,16,Gabe,20,,,,
9,16,Oscar's Computer,1,,,,
9,17,Dwight,50,,,,
9,17,Creed,3,,,,
9,17,Erin,4,,,,
9,17,Pam,21,,,,
9,17,Jim,6,,,,
9,17,Phyllis,8,,,,
9,17,Kevin,12,,,,
9,17,Oscar,11,,,,
9,17,Mose,3,,,,
9,17,Zeke,9,,,,
9,17,Jeb,11,,,,
9,17,Todd Packer,14,,,,
9,17,Clark,5,,,,
9,17,German Minister,3,,,,
9,17,Fannie,18,,,,
9,17,Henry,3,,,,
9,17,Esther,2,,,,
9,17,Stanley,2,,,,
9,17,Nellie,2,,,,
9,17,Angela,8,,,,
9,17,Andy,5,,,,
9,17,Meredith,3,,,,
9,17,Aunt Shirley,3,,,,
9,17,Cameron,9,,,,
9,17,Darryl,1,,,,
9,18,Kevin,9,,,,
9,18,Pam,42,,,,
9,18,Clark,23,,,,
9,18,Dwight,37,,,,
9,18,Phyllis,6,,,,
9,18,Darryl,12,,,,
9,18,Meredith,3,,,,
9,18,Group,4,,,,
9,18,Andy,11,,,,
9,18,Angela,32,,,,
9,18,Toby,2,,,,
9,18,Oscar,29,,,,
9,18,Jim,31,,,,
9,18,Promo Voice,1,,,,
9,18,Ryan Howard,17,,,,
9,18,Erin,3,,,,
9,18,Mr. Ruger,5,,,,
9,18,Esther,8,,,,
9,18,Stanley,5,,,,
9,18,Nellie,4,,,,
9,18,Pete,2,,,,
9,18,Ruger Sister 1,2,,,,
9,18,Salesmen,1,,,,
9,18,Salesman,1,,,,
9,18,Ruger Sister 2,1,,,,
9,18,Brian,23,,,,
9,18,Senator,1,,,,
9,18,Angela & Oscar,1,,,,
9,19,Stanley,18,,,,
9,19,Erin,10,,,,
9,19,Oscar,7,,,,
9,19,Andy,31,,,,
9,19,Phyllis,5,,,,
9,19,Dwight,58,,,,
9,19,Everyone,1,,,,
9,19,Nellie,13,,,,
9,19,Pete,2,,,,
9,19,Pam,9,,,,
9,19,Jim,15,,,,
9,19,Toby,14,,,,
9,19,Clark,36,,,,
9,19,Angela,2,,,,
9,19,Robert,7,,,,
9,19,Meredith,2,,,,
9,19,Kevin,5,,,,
9,19,Reporter #1,1,,,,
9,19,Reporter #2,1,,,,
9,19,Creed,2,,,,
9,19,Man,6,,,,
9,19,Mrs. Davis,5,,,,
9,19,Carla,8,,,,
9,19,Todd,2,,,,
9,20,Erin,16,,,,
9,20,Toby,7,,,,
9,20,Clark,6,,,,
9,20,Dwight,21,,,,
9,20,Nellie,20,,,,
9,20,Pam,22,,,,
9,20,Andy,39,,,,
9,20,Darryl,10,,,,
9,20,Jim,17,,,,
9,20,Stanley,2,,,,
9,20,Oscar,2,,,,
9,20,Robert,2,,,,
9,20,Angela,16,,,,
9,20,Group,2,,,,
9,20,Carla Fern,5,,,,
9,20,Woman,3,,,,
9,20,Kevin,10,,,,
9,20,Director,13,,,,
9,20,Producer,6,,,,
9,20,Pete,4,,,,
9,20,Bob Vance, Vance Refrigeration,1,,,
9,20,Esther,6,,,,
9,20,Production Assistant,1,,,,
9,20,Creed,1,,,,
9,20,Pastor,1,,,,
9,21,Jim,63,,,,
9,21,Pam,30,,,,
9,21,Andy,68,,,,
9,21,Oscar,19,,,,
9,21,Angela,30,,,,
9,21,Kevin,13,,,,
9,21,Dwight,54,,,,
9,21,David Wallace,37,,,,
9,21,Erin,9,,,,
9,21,Creed,2,,,,
9,21,Clark,8,,,,
9,21,Phyllis,4,,,,
9,21,Pete,5,,,,
9,21,Darryl,11,,,,
9,21,Stanley,4,,,,
9,21,Sensei,11,,,,
9,21,Esther,1,,,,
9,21,Nellie,5,,,,
9,21,Meredith,1,,,,
9,21,Toby,7,,,,
9,22,Erin,22,,,,
9,22,Kevin,30,,,,
9,22,Dwight,87,,,,
9,22,Creed,4,,,,
9,22,Philip,1,,,,
9,22,Oscar,28,,,,
9,22,Angela,39,,,,
9,22,Esther,4,,,,
9,22,Andy,44,,,,
9,22,Check-in guy,7,,,,
9,22,Jim,89,,,,
9,22,Pam,34,,,,
9,22,Everyone,1,,,,
9,22,Meredith,9,,,,
9,22,Stanley,4,,,,
9,22,Casey,22,,,,
9,22,Angela & Oscar,2,,,,
9,22,Mark McGrath,4,,,,
9,22,Pete,4,,,,
9,22,Darryl,30,,,,
9,22,Glenn,1,,,,
9,22,Jim & Dwight,2,,,,
9,22,Clark,5,,,,
9,22,Soldier,1,,,,
9,22,Hank,1,,,,
9,22,Phyllis,7,,,,
9,22,Camera Crew,1,,,,
9,22,Phillip,3,,,,
9,22,People in line,1,,,,
9,22,Santigold,4,,,,
9,22,Aaron Rodgers,4,,,,
9,22,Clay Aiken,2,,,,
9,22,Bartender,4,,,,
9,24,Dwight,76,,,,
9,24,Camera Man,2,,,,
9,24,Kevin,31,,,,
9,24,Stanley,8,,,,
9,24,Meredith,15,,,,
9,24,Pam,45,,,,
9,24,All,9,,,,
9,24,Oscar,18,,,,
9,24,Jim,73,,,,
9,24,Toby,13,,,,
9,24,Crowd,1,,,,
9,24,Angela,23,,,,
9,24,Phyllis,17,,,,
9,24,Malcolm,3,,,,
9,24,Zeke,2,,,,
9,24,Clark,3,,,,
9,24,Andy,31,,,,
9,24,Casey Dean,1,,,,
9,24,Seth Mayers,3,,,,
9,24,Bill Hader,1,,,,
9,24,Dakota,3,,,,
9,24,Nellie,9,,,,
9,24,Darryl,19,,,,
9,24,Guy,1,,,,
9,24,Rachel,6,,,,
9,24,Stripper,5,,,,
9,24,Erin,11,,,,
9,24,Jakey,4,,,,
9,24,Mose,2,,,,
9,24,Man,1,,,,
9,24,Man 1,1,,,,
9,24,David Wallace,2,,,,
9,24,Pete,3,,,,
9,24,Woman 1,1,,,,
9,24,Woman 2,2,,,,
9,24,Man 2,2,,,,
9,24,Moderator,2,,,,
9,24,Man 3,1,,,,
9,24,Woman 3,1,,,,
9,24,Woman 4,2,,,,
9,24,Joan,5,,,,
9,24,Ed,2,,,,
9,24,Usher,1,,,,
9,24,Creed,8,,,,
9,24,Kelly,12,,,,
9,24,Ravi,7,,,,
9,24,Ryan,15,,,,
9,24,Michael,2,,,,
9,24,Minister,2,,,,
9,24,Val,3,,,,
9,24,Carol Stills,1,,,,
9,24,Carol,1,,,,
9,24,Buyer,2,,,,
9,24,Woman,1,,,,
9,24,Photographer,1,,,,
